Date&Time (UTC),Dry bulb temperature (deg. C), Global horizontal irradiance (W/m2) ,Direct (beam) normal Irradiance (W/m2),Diffuse horizontal irradiance (W/m2), Infrared radiation downwards (W/m2),  Windspeed (m/s)
26/11/2009 22:00:00,8.76,0.00,-0.00,0.00,317.42,8.76
26/11/2009 23:00:00,8.70,0.00,-0.00,0.00,321.45,8.70
27/11/2009 00:00:00,8.73,0.00,-0.00,0.00,327.62,9.61
27/11/2009 01:00:00,8.75,0.00,-0.00,0.00,333.78,10.52
27/11/2009 02:00:00,8.77,0.00,-0.00,0.00,339.95,11.43
27/11/2009 03:00:00,8.31,0.00,-0.00,0.00,335.85,10.86
27/11/2009 04:00:00,7.85,0.00,-0.00,0.00,331.75,10.29
27/11/2009 05:00:00,7.40,0.00,-0.00,0.00,327.65,9.71
27/11/2009 06:00:00,7.41,0.00,-0.00,0.00,312.88,8.83
27/11/2009 07:00:00,7.43,0.00,-0.00,0.00,298.12,7.94
27/11/2009 08:00:00,7.45,63.00,205.29,41.00,283.35,7.06
27/11/2009 09:00:00,7.98,172.00,424.01,79.00,282.52,8.03
27/11/2009 10:00:00,8.52,182.00,140.90,140.00,281.68,9.00
27/11/2009 11:00:00,9.05,307.00,609.40,101.00,280.85,9.97
27/11/2009 12:00:00,9.12,295.00,540.90,113.00,285.18,9.14
27/11/2009 13:00:00,9.18,209.00,269.16,130.00,289.52,8.31
27/11/2009 14:00:00,9.25,143.00,249.93,90.00,293.85,7.48
27/11/2009 15:00:00,8.79,47.00,102.37,37.00,292.22,7.23
27/11/2009 16:00:00,8.32,0.00,-0.00,0.00,290.58,6.99
27/11/2009 17:00:00,7.86,0.00,-0.00,0.00,288.95,6.74
27/11/2009 18:00:00,7.59,0.00,-0.00,0.00,285.97,6.88
27/11/2009 19:00:00,7.31,0.00,-0.00,0.00,282.98,7.01
27/11/2009 20:00:00,7.04,0.00,-0.00,0.00,280.00,7.14
27/11/2009 21:00:00,6.92,0.00,-0.00,0.00,280.95,7.22
27/11/2009 22:00:00,6.81,0.00,-0.00,0.00,281.90,7.29
27/11/2009 23:00:00,6.69,0.00,-0.00,0.00,282.85,7.37
28/11/2009 00:00:00,6.74,0.00,-0.00,0.00,279.42,7.57
28/11/2009 01:00:00,6.78,0.00,-0.00,0.00,275.98,7.78
28/11/2009 02:00:00,6.82,0.00,-0.00,0.00,272.55,7.99
28/11/2009 03:00:00,7.06,0.00,-0.00,0.00,278.38,8.68
28/11/2009 04:00:00,7.30,0.00,-0.00,0.00,284.22,9.37
28/11/2009 05:00:00,7.55,0.00,-0.00,0.00,290.05,10.06
28/11/2009 06:00:00,7.91,0.00,-0.00,0.00,300.40,10.14
28/11/2009 07:00:00,8.27,0.00,-0.00,0.00,310.75,10.23
28/11/2009 08:00:00,8.64,29.00,0.00,29.00,321.10,10.32
28/11/2009 09:00:00,8.77,58.00,0.00,58.00,329.40,10.35
28/11/2009 10:00:00,8.91,153.00,71.23,132.00,337.70,10.39
28/11/2009 11:00:00,9.05,46.00,0.00,46.00,346.00,10.43
28/11/2009 12:00:00,9.29,115.00,3.00,114.00,343.28,10.17
28/11/2009 13:00:00,9.54,67.00,0.00,67.00,340.57,9.92
28/11/2009 14:00:00,9.78,57.00,0.00,57.00,337.85,9.67
28/11/2009 15:00:00,9.79,11.00,0.00,11.00,341.78,9.78
28/11/2009 16:00:00,9.79,0.00,-0.00,0.00,345.72,9.89
28/11/2009 17:00:00,9.80,0.00,-0.00,0.00,349.65,10.00
28/11/2009 18:00:00,9.78,0.00,-0.00,0.00,345.97,10.19
28/11/2009 19:00:00,9.76,0.00,-0.00,0.00,342.28,10.39
28/11/2009 20:00:00,9.74,0.00,-0.00,0.00,338.60,10.58
28/11/2009 21:00:00,9.93,0.00,-0.00,0.00,339.63,10.73
28/11/2009 22:00:00,10.12,0.00,-0.00,0.00,340.67,10.87
28/11/2009 23:00:00,10.31,0.00,-0.00,0.00,341.70,11.02
29/11/2009 00:00:00,10.02,0.00,-0.00,0.00,340.57,10.69
29/11/2009 01:00:00,9.73,0.00,-0.00,0.00,339.43,10.35
29/11/2009 02:00:00,9.44,0.00,-0.00,0.00,338.30,10.01
29/11/2009 03:00:00,9.13,0.00,-0.00,0.00,338.65,9.63
29/11/2009 04:00:00,8.83,0.00,-0.00,0.00,339.00,9.25
29/11/2009 05:00:00,8.53,0.00,-0.00,0.00,339.35,8.87
29/11/2009 06:00:00,8.58,0.00,-0.00,0.00,339.90,8.96
29/11/2009 07:00:00,8.63,0.00,-0.00,0.00,340.45,9.04
29/11/2009 08:00:00,8.68,13.00,0.00,13.00,341.00,9.13
29/11/2009 09:00:00,8.60,59.00,0.00,59.00,337.85,8.92
29/11/2009 10:00:00,8.52,193.00,198.85,135.00,334.70,8.71
29/11/2009 11:00:00,8.44,184.00,87.35,155.00,331.55,8.50
29/11/2009 12:00:00,8.47,198.00,123.89,157.00,321.03,7.98
29/11/2009 13:00:00,8.49,115.00,17.33,110.00,310.52,7.46
29/11/2009 14:00:00,8.52,63.00,4.81,62.00,300.00,6.94
29/11/2009 15:00:00,7.96,29.00,10.65,28.00,295.05,6.55
29/11/2009 16:00:00,7.39,0.00,-0.00,0.00,290.10,6.16
29/11/2009 17:00:00,6.83,0.00,-0.00,0.00,285.15,5.77
29/11/2009 18:00:00,6.50,0.00,-0.00,0.00,282.43,5.61
29/11/2009 19:00:00,6.17,0.00,-0.00,0.00,279.72,5.46
29/11/2009 20:00:00,5.84,0.00,-0.00,0.00,277.00,5.31
29/11/2009 21:00:00,5.58,0.00,-0.00,0.00,277.00,5.28
29/11/2009 22:00:00,5.32,0.00,-0.00,0.00,277.00,5.25
29/11/2009 23:00:00,5.06,0.00,-0.00,0.00,277.00,5.21
30/11/2009 00:00:00,4.97,0.00,-0.00,0.00,275.58,5.43
30/11/2009 01:00:00,4.87,0.00,-0.00,0.00,274.17,5.65
30/11/2009 02:00:00,4.78,0.00,-0.00,0.00,272.75,5.86
30/11/2009 03:00:00,4.78,0.00,-0.00,0.00,275.70,5.93
30/11/2009 04:00:00,4.78,0.00,-0.00,0.00,278.65,5.99
30/11/2009 05:00:00,4.79,0.00,-0.00,0.00,281.60,6.06
30/11/2009 06:00:00,5.14,0.00,-0.00,0.00,280.02,6.12
30/11/2009 07:00:00,5.50,0.00,-0.00,0.00,278.43,6.18
30/11/2009 08:00:00,5.86,21.00,0.00,21.00,276.85,6.25
30/11/2009 09:00:00,6.38,65.00,4.77,64.00,281.18,6.34
30/11/2009 10:00:00,6.91,24.00,0.00,24.00,285.52,6.42
30/11/2009 11:00:00,7.44,51.00,0.00,51.00,289.85,6.51
30/11/2009 12:00:00,7.48,31.00,0.00,31.00,293.48,5.09
30/11/2009 13:00:00,7.53,23.00,0.00,23.00,297.12,3.67
30/11/2009 14:00:00,7.57,64.00,4.86,63.00,300.75,2.25
30/11/2009 15:00:00,6.91,32.00,21.69,30.00,300.93,1.94
30/11/2009 16:00:00,5.59,0.00,-0.00,0.00,304.26,0.41
30/11/2009 17:00:00,5.55,0.00,-0.00,0.00,303.72,0.71
30/11/2009 18:00:00,5.52,0.00,-0.00,0.00,303.19,1.01
30/11/2009 19:00:00,5.48,0.00,-0.00,0.00,302.66,1.31
30/11/2009 20:00:00,5.44,0.00,-0.00,0.00,302.12,1.61
30/11/2009 21:00:00,5.41,0.00,-0.00,0.00,301.59,1.92
30/11/2009 22:00:00,5.37,0.00,-0.00,0.00,301.05,2.22
30/11/2009 23:00:00,5.34,0.00,-0.00,0.00,300.52,2.52
01/12/2009 00:00:00,5.30,0.00,-0.00,0.00,299.99,2.82
01/12/2009 01:00:00,5.26,0.00,-0.00,0.00,299.45,3.12
01/12/2009 02:00:00,5.23,0.00,-0.00,0.00,298.92,3.42
01/12/2009 03:00:00,5.19,0.00,-0.00,0.00,298.39,3.73
01/12/2009 04:00:00,5.15,0.00,-0.00,0.00,297.85,4.03
01/12/2009 05:00:00,5.12,0.00,-0.00,0.00,297.32,4.33
01/12/2009 06:00:00,5.08,0.00,-0.00,0.00,296.78,4.63
01/12/2009 07:00:00,5.05,0.00,-0.00,0.00,296.25,4.93
01/12/2009 08:00:00,5.56,70.00,478.33,25.00,297.50,5.08
01/12/2009 09:00:00,6.23,148.00,300.35,86.00,291.78,5.06
01/12/2009 10:00:00,6.89,238.00,462.08,106.00,286.07,5.05
01/12/2009 11:00:00,7.56,56.00,0.00,56.00,280.35,5.03
01/12/2009 12:00:00,7.49,61.00,0.00,61.00,283.77,4.40
01/12/2009 13:00:00,7.42,92.00,3.52,91.00,287.18,3.77
01/12/2009 14:00:00,7.36,74.00,9.81,72.00,290.60,3.14
01/12/2009 15:00:00,6.56,28.00,11.03,27.00,290.07,2.91
01/12/2009 16:00:00,5.76,0.00,-0.00,0.00,289.53,2.69
01/12/2009 17:00:00,4.96,0.00,-0.00,0.00,289.00,2.46
01/12/2009 18:00:00,4.68,0.00,-0.00,0.00,287.57,2.65
01/12/2009 19:00:00,4.39,0.00,-0.00,0.00,286.13,2.84
01/12/2009 20:00:00,4.11,0.00,-0.00,0.00,284.70,3.03
01/12/2009 21:00:00,4.06,0.00,-0.00,0.00,286.77,3.54
01/12/2009 22:00:00,4.02,0.00,-0.00,0.00,288.83,4.04
01/12/2009 23:00:00,3.97,0.00,-0.00,0.00,290.90,4.54
02/12/2009 00:00:00,4.17,0.00,-0.00,0.00,293.22,5.03
02/12/2009 01:00:00,4.37,0.00,-0.00,0.00,295.53,5.51
02/12/2009 02:00:00,4.57,0.00,-0.00,0.00,297.85,6.00
02/12/2009 03:00:00,4.69,0.00,-0.00,0.00,306.47,6.28
02/12/2009 04:00:00,4.82,0.00,-0.00,0.00,315.08,6.56
02/12/2009 05:00:00,4.95,0.00,-0.00,0.00,323.70,6.84
02/12/2009 06:00:00,5.21,0.00,-0.00,0.00,326.07,7.03
02/12/2009 07:00:00,5.46,0.00,-0.00,0.00,328.43,7.23
02/12/2009 08:00:00,5.72,18.00,0.00,18.00,330.80,7.42
02/12/2009 09:00:00,6.62,41.00,0.00,41.00,334.82,7.33
02/12/2009 10:00:00,7.52,31.00,0.00,31.00,338.83,7.25
02/12/2009 11:00:00,8.43,103.00,0.00,103.00,342.85,7.16
02/12/2009 12:00:00,8.76,88.00,0.00,88.00,344.05,7.03
02/12/2009 13:00:00,9.09,48.00,0.00,48.00,345.25,6.91
02/12/2009 14:00:00,9.43,58.00,0.00,58.00,346.45,6.79
02/12/2009 15:00:00,9.54,23.00,0.00,23.00,346.00,7.04
02/12/2009 16:00:00,9.66,0.00,-0.00,0.00,345.55,7.30
02/12/2009 17:00:00,9.78,0.00,-0.00,0.00,345.10,7.56
02/12/2009 18:00:00,9.90,0.00,-0.00,0.00,346.27,7.82
02/12/2009 19:00:00,10.02,0.00,-0.00,0.00,347.43,8.07
02/12/2009 20:00:00,10.13,0.00,-0.00,0.00,348.60,8.33
02/12/2009 21:00:00,9.93,0.00,-0.00,0.00,343.88,8.23
02/12/2009 22:00:00,9.74,0.00,-0.00,0.00,339.17,8.13
02/12/2009 23:00:00,9.54,0.00,-0.00,0.00,334.45,8.03
03/12/2009 00:00:00,9.35,0.00,-0.00,0.00,330.98,7.81
03/12/2009 01:00:00,9.15,0.00,-0.00,0.00,327.52,7.60
03/12/2009 02:00:00,8.95,0.00,-0.00,0.00,324.05,7.38
03/12/2009 03:00:00,8.87,0.00,-0.00,0.00,320.82,7.46
03/12/2009 04:00:00,8.79,0.00,-0.00,0.00,317.58,7.54
03/12/2009 05:00:00,8.71,0.00,-0.00,0.00,314.35,7.63
03/12/2009 06:00:00,8.78,0.00,-0.00,0.00,322.52,7.62
03/12/2009 07:00:00,8.85,0.00,-0.00,0.00,330.68,7.62
03/12/2009 08:00:00,8.92,52.00,227.18,32.00,338.85,7.61
03/12/2009 09:00:00,9.11,131.00,214.44,88.00,337.32,7.58
03/12/2009 10:00:00,9.30,98.00,7.14,96.00,335.78,7.54
03/12/2009 11:00:00,9.50,121.00,9.34,118.00,334.25,7.50
03/12/2009 12:00:00,9.02,85.00,0.00,85.00,322.40,7.77
03/12/2009 13:00:00,8.54,223.00,392.93,113.00,310.55,8.03
03/12/2009 14:00:00,8.07,19.00,0.00,19.00,298.70,8.29
03/12/2009 15:00:00,7.23,19.00,0.00,19.00,292.37,7.44
03/12/2009 16:00:00,6.39,0.00,-0.00,0.00,286.03,6.59
03/12/2009 17:00:00,5.55,0.00,-0.00,0.00,279.70,5.74
03/12/2009 18:00:00,5.09,0.00,-0.00,0.00,273.70,5.33
03/12/2009 19:00:00,4.63,0.00,-0.00,0.00,267.70,4.93
03/12/2009 20:00:00,4.17,0.00,-0.00,0.00,261.70,4.52
03/12/2009 21:00:00,4.12,0.00,-0.00,0.00,264.57,4.44
03/12/2009 22:00:00,4.06,0.00,-0.00,0.00,267.43,4.36
03/12/2009 23:00:00,4.01,0.00,-0.00,0.00,270.30,4.28
04/12/2009 00:00:00,3.82,0.00,-0.00,0.00,284.42,3.91
04/12/2009 01:00:00,3.63,0.00,-0.00,0.00,298.53,3.54
04/12/2009 02:00:00,3.43,0.00,-0.00,0.00,312.65,3.17
04/12/2009 03:00:00,3.34,0.00,-0.00,0.00,310.85,3.02
04/12/2009 04:00:00,3.25,0.00,-0.00,0.00,309.05,2.87
04/12/2009 05:00:00,3.16,0.00,-0.00,0.00,307.25,2.72
04/12/2009 06:00:00,3.32,0.00,-0.00,0.00,295.28,2.93
04/12/2009 07:00:00,3.49,0.00,-0.00,0.00,283.32,3.15
04/12/2009 08:00:00,3.65,61.00,446.29,23.00,271.35,3.37
04/12/2009 09:00:00,4.84,173.00,622.10,50.00,268.97,3.88
04/12/2009 10:00:00,6.02,252.00,623.64,79.00,266.58,4.40
04/12/2009 11:00:00,7.21,304.00,705.83,79.00,264.20,4.91
04/12/2009 12:00:00,7.03,304.00,705.31,79.00,265.95,4.51
04/12/2009 13:00:00,6.85,253.00,632.88,77.00,267.70,4.10
04/12/2009 14:00:00,6.67,146.00,336.99,79.00,269.45,3.70
04/12/2009 15:00:00,6.07,57.00,334.96,28.00,274.23,3.83
04/12/2009 16:00:00,5.48,0.00,-0.00,0.00,279.02,3.97
04/12/2009 17:00:00,4.89,0.00,-0.00,0.00,283.80,4.11
04/12/2009 18:00:00,4.85,0.00,-0.00,0.00,292.75,4.43
04/12/2009 19:00:00,4.81,0.00,-0.00,0.00,301.70,4.75
04/12/2009 20:00:00,4.77,0.00,-0.00,0.00,310.65,5.08
04/12/2009 21:00:00,4.95,0.00,-0.00,0.00,316.25,5.54
04/12/2009 22:00:00,5.13,0.00,-0.00,0.00,321.85,6.00
04/12/2009 23:00:00,5.31,0.00,-0.00,0.00,327.45,6.47
05/12/2009 00:00:00,5.80,0.00,-0.00,0.00,328.22,6.80
05/12/2009 01:00:00,6.28,0.00,-0.00,0.00,328.98,7.12
05/12/2009 02:00:00,6.76,0.00,-0.00,0.00,329.75,7.45
05/12/2009 03:00:00,7.39,0.00,-0.00,0.00,335.32,7.71
05/12/2009 04:00:00,8.01,0.00,-0.00,0.00,340.88,7.98
05/12/2009 05:00:00,8.63,0.00,-0.00,0.00,346.45,8.25
05/12/2009 06:00:00,9.10,0.00,-0.00,0.00,348.75,7.95
05/12/2009 07:00:00,9.58,0.00,-0.00,0.00,351.05,7.65
05/12/2009 08:00:00,10.05,53.00,315.73,27.00,353.35,7.35
05/12/2009 09:00:00,10.40,76.00,20.51,72.00,349.77,7.77
05/12/2009 10:00:00,10.74,32.00,0.00,32.00,346.18,8.19
05/12/2009 11:00:00,11.09,49.00,0.00,49.00,342.60,8.61
05/12/2009 12:00:00,11.13,233.00,280.78,144.00,333.55,7.86
05/12/2009 13:00:00,11.17,225.00,426.97,107.00,324.50,7.11
05/12/2009 14:00:00,11.21,125.00,192.50,87.00,315.45,6.36
05/12/2009 15:00:00,11.10,28.00,11.70,27.00,319.90,6.61
05/12/2009 16:00:00,10.99,0.00,-0.00,0.00,324.35,6.86
05/12/2009 17:00:00,10.88,0.00,-0.00,0.00,328.80,7.10
05/12/2009 18:00:00,10.79,0.00,-0.00,0.00,334.78,7.32
05/12/2009 19:00:00,10.71,0.00,-0.00,0.00,340.77,7.54
05/12/2009 20:00:00,10.62,0.00,-0.00,0.00,346.75,7.75
05/12/2009 21:00:00,10.64,0.00,-0.00,0.00,344.72,7.73
05/12/2009 22:00:00,10.67,0.00,-0.00,0.00,342.68,7.71
05/12/2009 23:00:00,10.69,0.00,-0.00,0.00,340.65,7.68
06/12/2009 00:00:00,11.01,0.00,-0.00,0.00,341.63,7.84
06/12/2009 01:00:00,11.32,0.00,-0.00,0.00,342.62,8.00
06/12/2009 02:00:00,11.64,0.00,-0.00,0.00,343.60,8.15
06/12/2009 03:00:00,11.44,0.00,-0.00,0.00,344.68,8.13
06/12/2009 04:00:00,11.24,0.00,-0.00,0.00,345.77,8.11
06/12/2009 05:00:00,11.04,0.00,-0.00,0.00,346.85,8.08
06/12/2009 06:00:00,11.23,0.00,-0.00,0.00,349.12,8.42
06/12/2009 07:00:00,11.42,0.00,-0.00,0.00,351.38,8.75
06/12/2009 08:00:00,11.61,21.00,0.00,21.00,353.65,9.09
06/12/2009 09:00:00,11.91,163.00,561.33,55.00,356.15,9.56
06/12/2009 10:00:00,12.21,28.00,0.00,28.00,358.65,10.03
06/12/2009 11:00:00,12.51,51.00,0.00,51.00,361.15,10.50
06/12/2009 12:00:00,12.41,53.00,0.00,53.00,361.35,9.57
06/12/2009 13:00:00,12.31,78.00,0.00,78.00,361.55,8.65
06/12/2009 14:00:00,12.21,15.00,0.00,15.00,361.75,7.72
06/12/2009 15:00:00,11.40,22.00,0.00,22.00,354.50,6.75
06/12/2009 16:00:00,10.60,0.00,-0.00,0.00,347.25,5.78
06/12/2009 17:00:00,9.80,0.00,-0.00,0.00,340.00,4.81
06/12/2009 18:00:00,9.17,0.00,-0.00,0.00,328.83,4.67
06/12/2009 19:00:00,8.55,0.00,-0.00,0.00,317.67,4.53
06/12/2009 20:00:00,7.92,0.00,-0.00,0.00,306.50,4.39
06/12/2009 21:00:00,7.43,0.00,-0.00,0.00,294.72,4.26
06/12/2009 22:00:00,6.93,0.00,-0.00,0.00,282.93,4.13
06/12/2009 23:00:00,6.44,0.00,-0.00,0.00,271.15,4.00
07/12/2009 00:00:00,5.97,0.00,-0.00,0.00,266.03,3.95
07/12/2009 01:00:00,5.50,0.00,-0.00,0.00,260.92,3.91
07/12/2009 02:00:00,5.03,0.00,-0.00,0.00,255.80,3.86
07/12/2009 03:00:00,4.87,0.00,-0.00,0.00,254.18,3.85
07/12/2009 04:00:00,4.72,0.00,-0.00,0.00,252.57,3.83
07/12/2009 05:00:00,4.57,0.00,-0.00,0.00,250.95,3.82
07/12/2009 06:00:00,4.99,0.00,-0.00,0.00,252.98,4.06
07/12/2009 07:00:00,5.42,0.00,-0.00,0.00,255.02,4.30
07/12/2009 08:00:00,5.84,38.00,129.82,28.00,257.05,4.54
07/12/2009 09:00:00,7.12,20.00,0.00,20.00,272.43,4.69
07/12/2009 10:00:00,8.39,36.00,0.00,36.00,287.82,4.83
07/12/2009 11:00:00,9.67,51.00,0.00,51.00,303.20,4.98
07/12/2009 12:00:00,9.80,45.00,0.00,45.00,307.03,4.96
07/12/2009 13:00:00,9.94,64.00,0.00,64.00,310.87,4.94
07/12/2009 14:00:00,10.08,67.00,10.26,65.00,314.70,4.92
07/12/2009 15:00:00,9.94,30.00,23.92,28.00,314.87,5.50
07/12/2009 16:00:00,9.81,0.00,-0.00,0.00,315.03,6.08
07/12/2009 17:00:00,9.68,0.00,-0.00,0.00,315.20,6.66
07/12/2009 18:00:00,9.46,0.00,-0.00,0.00,322.48,7.30
07/12/2009 19:00:00,9.23,0.00,-0.00,0.00,329.77,7.93
07/12/2009 20:00:00,9.01,0.00,-0.00,0.00,337.05,8.57
07/12/2009 21:00:00,8.10,0.00,-0.00,0.00,330.08,8.52
07/12/2009 22:00:00,7.19,0.00,-0.00,0.00,323.12,8.48
07/12/2009 23:00:00,6.28,0.00,-0.00,0.00,316.15,8.44
08/12/2009 00:00:00,5.95,0.00,-0.00,0.00,297.35,7.97
08/12/2009 01:00:00,5.61,0.00,-0.00,0.00,278.55,7.49
08/12/2009 02:00:00,5.28,0.00,-0.00,0.00,259.75,7.02
08/12/2009 03:00:00,5.27,0.00,-0.00,0.00,258.20,6.72
08/12/2009 04:00:00,5.26,0.00,-0.00,0.00,256.65,6.42
08/12/2009 05:00:00,5.26,0.00,-0.00,0.00,255.10,6.12
08/12/2009 06:00:00,5.38,0.00,-0.00,0.00,256.28,6.06
08/12/2009 07:00:00,5.50,0.00,-0.00,0.00,257.47,5.99
08/12/2009 08:00:00,5.62,49.00,348.94,23.00,258.65,5.92
08/12/2009 09:00:00,6.35,165.00,645.37,44.00,264.80,5.97
08/12/2009 10:00:00,7.08,259.00,787.66,48.00,270.95,6.03
08/12/2009 11:00:00,7.82,294.00,699.54,77.00,277.10,6.08
08/12/2009 12:00:00,7.91,102.00,3.21,101.00,282.13,5.37
08/12/2009 13:00:00,8.00,106.00,14.71,102.00,287.17,4.65
08/12/2009 14:00:00,8.09,55.00,0.00,55.00,292.20,3.93
08/12/2009 15:00:00,7.78,42.00,132.77,31.00,302.28,3.71
08/12/2009 16:00:00,7.48,0.00,-0.00,0.00,312.37,3.48
08/12/2009 17:00:00,7.18,0.00,-0.00,0.00,322.45,3.26
08/12/2009 18:00:00,7.21,0.00,-0.00,0.00,327.82,3.55
08/12/2009 19:00:00,7.24,0.00,-0.00,0.00,333.18,3.84
08/12/2009 20:00:00,7.26,0.00,-0.00,0.00,338.55,4.14
08/12/2009 21:00:00,7.72,0.00,-0.00,0.00,343.32,4.20
08/12/2009 22:00:00,8.17,0.00,-0.00,0.00,348.08,4.26
08/12/2009 23:00:00,8.63,0.00,-0.00,0.00,352.85,4.32
09/12/2009 00:00:00,8.91,0.00,-0.00,0.00,353.85,3.98
09/12/2009 01:00:00,9.20,0.00,-0.00,0.00,354.85,3.65
09/12/2009 02:00:00,9.48,0.00,-0.00,0.00,355.85,3.31
09/12/2009 03:00:00,9.85,0.00,-0.00,0.00,358.80,3.21
09/12/2009 04:00:00,10.22,0.00,-0.00,0.00,361.75,3.11
09/12/2009 05:00:00,10.59,0.00,-0.00,0.00,364.70,3.01
09/12/2009 06:00:00,10.80,0.00,-0.00,0.00,365.87,3.03
09/12/2009 07:00:00,11.02,0.00,-0.00,0.00,367.03,3.06
09/12/2009 08:00:00,11.23,28.00,41.61,25.00,368.20,3.09
09/12/2009 09:00:00,11.42,102.00,113.40,81.00,368.82,3.25
09/12/2009 10:00:00,11.61,72.00,0.00,72.00,369.43,3.41
09/12/2009 11:00:00,11.81,85.00,0.00,85.00,370.05,3.57
09/12/2009 12:00:00,11.97,146.00,38.71,134.00,370.80,3.50
09/12/2009 13:00:00,12.13,65.00,0.00,65.00,371.55,3.43
09/12/2009 14:00:00,12.30,15.00,0.00,15.00,372.30,3.37
09/12/2009 15:00:00,12.35,17.00,0.00,17.00,371.98,3.54
09/12/2009 16:00:00,12.40,0.00,-0.00,0.00,371.67,3.71
09/12/2009 17:00:00,12.45,0.00,-0.00,0.00,371.35,3.89
09/12/2009 18:00:00,12.48,0.00,-0.00,0.00,371.22,4.03
09/12/2009 19:00:00,12.51,0.00,-0.00,0.00,371.08,4.17
09/12/2009 20:00:00,12.54,0.00,-0.00,0.00,370.95,4.30
09/12/2009 21:00:00,12.46,0.00,-0.00,0.00,370.17,4.40
09/12/2009 22:00:00,12.37,0.00,-0.00,0.00,369.38,4.50
09/12/2009 23:00:00,12.29,0.00,-0.00,0.00,368.60,4.59
10/12/2009 00:00:00,12.16,0.00,-0.00,0.00,368.73,4.93
10/12/2009 01:00:00,12.04,0.00,-0.00,0.00,368.87,5.27
10/12/2009 02:00:00,11.91,0.00,-0.00,0.00,369.00,5.61
10/12/2009 03:00:00,11.56,0.00,-0.00,0.00,368.23,5.56
10/12/2009 04:00:00,11.20,0.00,-0.00,0.00,367.47,5.50
10/12/2009 05:00:00,10.84,0.00,-0.00,0.00,366.70,5.45
10/12/2009 06:00:00,10.56,0.00,-0.00,0.00,365.75,5.31
10/12/2009 07:00:00,10.27,0.00,-0.00,0.00,364.80,5.17
10/12/2009 08:00:00,9.99,44.00,315.33,22.00,363.85,5.03
10/12/2009 09:00:00,10.04,128.00,284.15,76.00,359.18,4.91
10/12/2009 10:00:00,10.09,218.00,454.92,98.00,354.52,4.78
10/12/2009 11:00:00,10.15,167.00,81.53,142.00,349.85,4.65
10/12/2009 12:00:00,10.17,249.00,398.59,126.00,344.77,4.59
10/12/2009 13:00:00,10.20,236.00,560.20,85.00,339.68,4.53
10/12/2009 14:00:00,10.23,171.00,660.90,44.00,334.60,4.47
10/12/2009 15:00:00,9.51,55.00,379.39,24.00,332.58,3.97
10/12/2009 16:00:00,8.80,0.00,-0.00,0.00,330.57,3.48
10/12/2009 17:00:00,8.08,0.00,-0.00,0.00,328.55,2.98
10/12/2009 18:00:00,7.44,0.00,-0.00,0.00,324.48,2.73
10/12/2009 19:00:00,6.80,0.00,-0.00,0.00,320.42,2.48
10/12/2009 20:00:00,6.15,0.00,-0.00,0.00,316.35,2.23
10/12/2009 21:00:00,5.74,0.00,-0.00,0.00,313.85,2.21
10/12/2009 22:00:00,5.33,0.00,-0.00,0.00,311.35,2.19
10/12/2009 23:00:00,4.92,0.00,-0.00,0.00,308.85,2.17
11/12/2009 00:00:00,4.41,0.00,-0.00,0.00,305.32,2.24
11/12/2009 01:00:00,3.91,0.00,-0.00,0.00,301.78,2.32
11/12/2009 02:00:00,3.40,0.00,-0.00,0.00,298.25,2.40
11/12/2009 03:00:00,2.99,0.00,-0.00,0.00,288.27,2.35
11/12/2009 04:00:00,2.57,0.00,-0.00,0.00,278.28,2.30
11/12/2009 05:00:00,2.15,0.00,-0.00,0.00,268.30,2.25
11/12/2009 06:00:00,2.63,0.00,-0.00,0.00,262.55,2.68
11/12/2009 07:00:00,3.10,0.00,-0.00,0.00,256.80,3.11
11/12/2009 08:00:00,3.58,42.00,310.90,21.00,251.05,3.54
11/12/2009 09:00:00,5.09,151.00,547.22,52.00,258.83,4.25
11/12/2009 10:00:00,6.60,227.00,542.17,85.00,266.62,4.96
11/12/2009 11:00:00,8.12,284.00,659.00,83.00,274.40,5.67
11/12/2009 12:00:00,8.14,174.00,94.38,145.00,286.77,5.43
11/12/2009 13:00:00,8.16,107.00,14.89,103.00,299.13,5.18
11/12/2009 14:00:00,8.18,67.00,10.44,65.00,311.50,4.94
11/12/2009 15:00:00,7.53,23.00,12.30,22.00,308.78,4.93
11/12/2009 16:00:00,6.89,0.00,-0.00,0.00,306.07,4.92
11/12/2009 17:00:00,6.24,0.00,-0.00,0.00,303.35,4.91
11/12/2009 18:00:00,5.95,0.00,-0.00,0.00,301.97,4.99
11/12/2009 19:00:00,5.66,0.00,-0.00,0.00,300.58,5.08
11/12/2009 20:00:00,5.37,0.00,-0.00,0.00,299.20,5.16
11/12/2009 21:00:00,5.17,0.00,-0.00,0.00,306.50,5.23
11/12/2009 22:00:00,4.96,0.00,-0.00,0.00,313.80,5.31
11/12/2009 23:00:00,4.76,0.00,-0.00,0.00,321.10,5.38
12/12/2009 00:00:00,4.76,0.00,-0.00,0.00,321.43,5.43
12/12/2009 01:00:00,4.76,0.00,-0.00,0.00,321.77,5.48
12/12/2009 02:00:00,4.76,0.00,-0.00,0.00,322.10,5.53
12/12/2009 03:00:00,4.56,0.00,-0.00,0.00,321.13,5.42
12/12/2009 04:00:00,4.36,0.00,-0.00,0.00,320.17,5.31
12/12/2009 05:00:00,4.17,0.00,-0.00,0.00,319.20,5.20
